     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     13312,         0,         0,    1.15,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
      1024,         0,         0,   0.221,pymatching,69a83184d6027a530e61c54ac450cdf4019bf5fe370c72e27921220e44282fbe,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0005994842503189409}",
     21504,         0,         0,    1.56,pymatching,f584683d4fbc1ef942cab946fe117b1199a1ac529c20837f2f622778aee49ec2,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":7.742636826811278e-05}",
      1024,         2,         0,   0.221,pymatching,69a83184d6027a530e61c54ac450cdf4019bf5fe370c72e27921220e44282fbe,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0005994842503189409}",
      1024,         0,         0,   0.221,pymatching,69a83184d6027a530e61c54ac450cdf4019bf5fe370c72e27921220e44282fbe,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0005994842503189409}",
     31616,     15897,         0,   120.0,pymatching,8d77b4e3eb737fc58b02e0469294e304e50af71cc34b2bd0d058cadd0e4b2a9c,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.005435897435897436}",
      6336,      3159,         0,    45.1,pymatching,942fcda9b3c9985d0cc404bea53f646b23723d070570e97d4a4829479bf4d51c,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.009771794871794871}",
      1024,         0,         0,   0.221,pymatching,69a83184d6027a530e61c54ac450cdf4019bf5fe370c72e27921220e44282fbe,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0005994842503189409}",
     16384,         0,         0,    1.65,pymatching,ea930f68a520f77aeeb80cca5ab9a6d28632d1d3fa1af8e51c50a8efc6fa8ab6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00021544346900318823}",
      1024,         0,         0,   0.222,pymatching,69a83184d6027a530e61c54ac450cdf4019bf5fe370c72e27921220e44282fbe,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0005994842503189409}",
     11264,         0,         0,    1.61,pymatching,e96a77fcbbbda9d2cf62e17c2db18f519cb4f72b565c60f4dd729066ed34ea72,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00035938136638046257}",
      2048,         0,         0,   0.438,pymatching,69a83184d6027a530e61c54ac450cdf4019bf5fe370c72e27921220e44282fbe,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0005994842503189409}",
     14336,         0,         0,    1.57,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
