     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     14336,       179,         0,   0.054,pymatching,42bad2fc9fc3cab29b117b80c8435ae1d9870f2beb12b8937b4d78df0b68a9cd,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.00035938136638046257}",
      1024,       477,         0,   0.056,pymatching,75e6ca905df0532b9b98ed97bcdd31059c9113bd2730eb6be30cd4e322d2365f,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.004751282051282051}",
      2048,       954,         0,   0.058,pymatching,523c1c6f1cf0ee3e25a01b6f8a1ffc2296ff780766a17753586e33e1c4d46186,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.004294871794871795}",
      2048,       615,         0,   0.033,pymatching,2296cdd910ac28165b4d8405b4b84f2c24604cea6842fbb6a079001ec4484550,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.0024692307692307696}",
      2048,       955,         0,   0.070,pymatching,f5f0b0cdbd0f6d50db7423f606573bc50c8a876c0dd9de30ba723d606135fd34,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.005207692307692308}",
      1297,       440,         0,   0.023,pymatching,a20c4ce371667f52b14e03f6b8178c1ca75c95348bd88b59705f30224ee17079,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.0026974358974358975}",
       273,       124,         0,   0.019,pymatching,834ff81fddc05994b0ad1fa388e19858898f15539bd9d62ef4b8c0ef20883d62,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.01}",
      1024,       477,         0,   0.049,pymatching,4392abbb464a31ca9fd42310b6ee2c697f1bfc1d8819af1276d45964e00ae028,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.007261538461538462}",
       273,       130,         0,   0.012,pymatching,a02ffc0723c2660fecd88bcdffb7bbc4dad44380f89986a769c5af4b47bf404d,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.005892307692307692}",
      6144,       992,         0,   0.059,pymatching,e18be0d7898d15e999a32fd0a7a89ec2f88902e3d50fe445b8e54b46e9be954c,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.0015564102564102566}",
      1024,       522,         0,   0.055,pymatching,a780fab2097029509c78437c81d1d1d5cb34a00bb534bc356bed775049ea5f97,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.008174358974358973}",
      2048,       488,         0,   0.027,pymatching,8040b4274e4ec8172d7873e522307668eb71a422c3ee538dc0bd6419be9d2382,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.002012820512820513}",
     35840,         3,         0,   0.075,pymatching,f07d5d24762e346adf083e1219ebe8ffbf9394175a5dfe505d894528e3f0d5a6,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":2.782559402207126e-05}",
      1024,       363,         0,   0.017,pymatching,a20c4ce371667f52b14e03f6b8178c1ca75c95348bd88b59705f30224ee17079,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.0026974358974358975}",
     35840,         0,         0,   0.076,pymatching,7403a3d80edeb777ee44a9734a44556dc214c612275f8ea3101f5e6cf2a923ef,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":1e-05}",
     16384,         4,         0,   0.038,pymatching,0d450cad15e5043d9d96dfd93e6f7ecf0a16c3c9183813e1e16d1e44be1f5afd,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":4.641588833612782e-05}",
     11264,      1038,         0,   0.080,pymatching,af70f106c56ebb51c51b069083e3fdbb08402f14f1e5ae342e6cfd3a9f26177e,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.0011}",
