     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    119069,         0,         0,    10.1,pymatching,c7f396cc8777559f7f98b0f452497dc7b53d065a8ad1b07475f1c560c7d9a8ed,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0001291549665014884}",
    112640,         0,         0,    10.1,pymatching,c7f396cc8777559f7f98b0f452497dc7b53d065a8ad1b07475f1c560c7d9a8ed,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0001291549665014884}",
         1,         0,         0,   0.059,pymatching,7dcee6b74b6bd1d89f16fdd38c4ad3c1addfe58e56f3c6579aa4d48cc9706be6,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0024692307692307696}",
         1,         0,         0,   0.051,pymatching,6fbe68b94ef09ab28b6b95a0a3660dc58024318bc5994fb4acdc28eddb460839,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0026974358974358975}",
       136,        21,         0,   0.174,pymatching,7dcee6b74b6bd1d89f16fdd38c4ad3c1addfe58e56f3c6579aa4d48cc9706be6,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0024692307692307696}",
       136,        27,         0,   0.186,pymatching,6fbe68b94ef09ab28b6b95a0a3660dc58024318bc5994fb4acdc28eddb460839,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0026974358974358975}",
     48128,       427,         0,    23.4,pymatching,bcdb4929fcc3f10399891850ce12b888c66c1fe37e81189ed1e8cc37d86871e9,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0013282051282051282}",
      3214,         0,         0,   0.284,pymatching,c7f396cc8777559f7f98b0f452497dc7b53d065a8ad1b07475f1c560c7d9a8ed,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0001291549665014884}",
      3072,         0,         0,   0.288,pymatching,c7f396cc8777559f7f98b0f452497dc7b53d065a8ad1b07475f1c560c7d9a8ed,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0001291549665014884}",
        71,         0,         0,   0.009,pymatching,c7f396cc8777559f7f98b0f452497dc7b53d065a8ad1b07475f1c560c7d9a8ed,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0001291549665014884}",
        71,         0,         0,   0.009,pymatching,c7f396cc8777559f7f98b0f452497dc7b53d065a8ad1b07475f1c560c7d9a8ed,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0001291549665014884}",
       256,        35,         0,   0.310,pymatching,7dcee6b74b6bd1d89f16fdd38c4ad3c1addfe58e56f3c6579aa4d48cc9706be6,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0024692307692307696}",
       256,        61,         0,   0.349,pymatching,6fbe68b94ef09ab28b6b95a0a3660dc58024318bc5994fb4acdc28eddb460839,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0026974358974358975}",
       256,        37,         0,   0.316,pymatching,7dcee6b74b6bd1d89f16fdd38c4ad3c1addfe58e56f3c6579aa4d48cc9706be6,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0024692307692307696}",
       256,        61,         0,   0.344,pymatching,6fbe68b94ef09ab28b6b95a0a3660dc58024318bc5994fb4acdc28eddb460839,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0026974358974358975}",
       256,        41,         0,   0.309,pymatching,7dcee6b74b6bd1d89f16fdd38c4ad3c1addfe58e56f3c6579aa4d48cc9706be6,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0024692307692307696}",
     79360,     21835,         0,   120.0,pymatching,fd6ec516c07ccd3bd709570fef2906c80e29c51a75afba8348bca89b342a9a19,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0029256410256410254}",
       256,        52,         0,   0.345,pymatching,6fbe68b94ef09ab28b6b95a0a3660dc58024318bc5994fb4acdc28eddb460839,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0026974358974358975}",
    305152,         0,         0,    32.1,pymatching,62f38bd29d82c42c0c529c9fb7172696ef4ee6c4d441e02ff803780aba04db19,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.00021544346900318823}",
     14976,      7593,         0,    88.5,pymatching,046d61636ea9d671629ab6f13b660b263642bc85806c41016a4684d73d82e7ff,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.008174358974358973}",
       256,        43,         0,   0.313,pymatching,7dcee6b74b6bd1d89f16fdd38c4ad3c1addfe58e56f3c6579aa4d48cc9706be6,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0024692307692307696}",
       256,        53,         0,   0.347,pymatching,6fbe68b94ef09ab28b6b95a0a3660dc58024318bc5994fb4acdc28eddb460839,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0026974358974358975}",
       256,        50,         0,   0.307,pymatching,7dcee6b74b6bd1d89f16fdd38c4ad3c1addfe58e56f3c6579aa4d48cc9706be6,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0024692307692307696}",
    222208,         3,         0,    32.1,pymatching,390c6e676d1139f78c0e436695076059a6c73948687b23c182de72e9145dd84e,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.00035938136638046257}",
       256,        59,         0,   0.345,pymatching,6fbe68b94ef09ab28b6b95a0a3660dc58024318bc5994fb4acdc28eddb460839,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0026974358974358975}",
