     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      7441,       130,         0,   0.010,pymatching,121d6326335ce67ec7e47315f3c71d92f0c85f155bf225e023f7bf10e2eb73e0,"{""config"":[""X+"",""X""],""d"":3,""p"":0.009297435897435898}",
      5393,       231,         0,   0.011,pymatching,11725d389e634d2a74e0f474e5e697f2680b8d8d2d7f04c7acbaadfe07b79c93,"{""config"":[""X+"",""X""],""d"":3,""p"":0.013574358974358974}",
     17681,        14,         0,   0.010,pymatching,058ac43f042324bd07527645ded112db535a7af8c975f9081e402e4198cb309c,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0018128205128205128}",
     23825,         1,         0,   0.010,pymatching,777dbe826ba25cd9dfc2fef9082ca3bd862a81337ca534229931257c517c84cf,"{""config"":[""X+"",""X""],""d"":3,""p"":0.00021544346900318823}",
     14336,       190,         0,   0.014,pymatching,afc695a28ce6a98f5e2ad3e33077ec8ba63b501e132514afb902483fcabacbae,"{""config"":[""X+"",""X""],""d"":3,""p"":0.007158974358974359}",
     11264,         0,         0,   0.020,pymatching,23d8ec2eb0610d1bae940b803cf06440d088a084fe863e96d060046f4150e9d7,"{""config"":[""X+"",""X""],""d"":5,""p"":0.0005994842503189409}",
      8192,       406,         0,   0.014,pymatching,3def4d1df3a67b9fe676ddbc5ac08650c631072413aad47dec86e1cea9ad6919,"{""config"":[""X+"",""X""],""d"":3,""p"":0.014643589743589744}",
      6417,       142,         0,   0.010,pymatching,cc61eb031fd329821706d0f62b9f1e475ab6b390442dadf3bd556657bc061e66,"{""config"":[""X+"",""X""],""d"":3,""p"":0.009653846153846153}",
     24576,       201,         0,   0.019,pymatching,87a70fb9b96f9f81b9de2e8f8c46419d414977f56f786b57b005836c0eaa5d05,"{""config"":[""X+"",""X""],""d"":3,""p"":0.005376923076923077}",
     13312,       225,         0,   0.014,pymatching,96b7ea2bb1d7b28f5e841d3a35e060408ff3ef1689cfe0b6724a211053bdfc1b,"{""config"":[""X+"",""X""],""d"":3,""p"":0.008228205128205128}",
     31744,         0,         0,   0.013,pymatching,dfdc9fd10baf329fe33fa9c5f8c16bd6589467249cad8545c0d5250f008e411b,"{""config"":[""X+"",""X""],""d"":3,""p"":4.641588833612782e-05}",
     13312,       385,         0,   0.020,pymatching,8efeff7a791b615a11a29f0f065f77491f8c783e0726c89ea45cb69f37c86792,"{""config"":[""X+"",""X""],""d"":3,""p"":0.010723076923076922}",
     13312,       172,         0,   0.014,pymatching,e028bdd40053e2ba1590c8c110a1c2de43fe242cd182579bbdd573092eb86c9b,"{""config"":[""X+"",""X""],""d"":3,""p"":0.006802564102564103}",
     24849,         0,         0,   0.010,pymatching,b502aaca068b5f4bab605802b115f623ae7d7b016476812f063d5f0c0b180c22,"{""config"":[""X+"",""X""],""d"":3,""p"":1.6681005372000593e-05}",
     50176,         0,         0,   0.019,pymatching,6c9aa8ec921e9440877f17e4aab5f2f11d5c82a360fbac7e966883b37466b86a,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0001291549665014884}",
      6417,         0,         0,   0.011,pymatching,455d07a92268dd240edf63b507f0929a8e72be5078e203e820213aab6c508180,"{""config"":[""X+"",""X""],""d"":5,""p"":4.641588833612782e-05}",
     10513,        72,         0,   0.010,pymatching,0177c23aa5ce45f6dae30f0ffb6c76e09b1f824562194b48e74f86a33f7a926e,"{""config"":[""X+"",""X""],""d"":3,""p"":0.00502051282051282}",
     18432,       794,         0,   0.028,pymatching,31b2b04e9ab46b9dd2801023598a994adb3d9f0fd50388c8140ad89e99b7a96d,"{""config"":[""X+"",""X""],""d"":3,""p"":0.013217948717948718}",
     21504,       398,         0,   0.027,pymatching,1a29b8026e58bc70bc9f053589eab90c5de506b6aeb044d52c1c5cb1e5853cde,"{""config"":[""X+"",""X""],""d"":3,""p"":0.008584615384615385}",
     11264,       356,         0,   0.015,pymatching,5e9f9889c1ddffe64a9d156ed0da2c8433f7c0172f900b1a92c0063dd37fcf34,"{""config"":[""X+"",""X""],""d"":3,""p"":0.01107948717948718}",
     18432,        70,         0,   0.014,pymatching,c7555e8cf025416f403216cd716307b6304ef7934e8bf16d87646e097c1cc243,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0035948717948717946}",
     20480,       665,         0,   0.028,pymatching,f3850e6d35b30f29818f35b9e8cee383326a91d429c9aa4bacc6859c9c47382c,"{""config"":[""X+"",""X""],""d"":3,""p"":0.011435897435897435}",
     23552,      1084,         0,   0.038,pymatching,d9e1f89b95cc4d4b0c46d4d4da6df2a73e9132f4175d200850e8dfd280c26787,"{""config"":[""X+"",""X""],""d"":3,""p"":0.01393076923076923}",
     10513,        63,         0,   0.010,pymatching,d7e8bd51672d027c6bb8f867a2debca363ea1e5c2f26c326ae40a2ae68e77688,"{""config"":[""X+"",""X""],""d"":3,""p"":0.004664102564102564}",
      8465,       106,         0,   0.010,pymatching,4e1e6deedac6a243368e47cc7b9b84075836201480abb986bce0e237d0589d10,"{""config"":[""X+"",""X""],""d"":3,""p"":0.007515384615384615}",
      6417,       210,         0,   0.011,pymatching,04e37dbc07fc695186057337b985f1b3b2a7515c33735f940e4e2e10b10a949e,"{""config"":[""X+"",""X""],""d"":3,""p"":0.011792307692307692}",
     26624,         5,         0,   0.013,pymatching,9de28e9261d95d90c51f529e5005c407396a4fde98124dd98b848309d8a9ecd5,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0005994842503189409}",
     31744,         0,         0,   0.013,pymatching,4e17aa265d5777b57e59ea0bfdfc56560a32293c768de66c3893d16dea7a7324,"{""config"":[""X+"",""X""],""d"":3,""p"":7.742636826811278e-05}",
      4369,         1,         0,   0.011,pymatching,e01a52abca50f807b94c98c2ff3fe10204eb819d04d5cf83a605e06cb2ac34ab,"{""config"":[""X+"",""X""],""d"":5,""p"":0.0014564102564102565}",
     25600,        16,         0,   0.014,pymatching,8c8b66baa9b4e197b15aadbf5d2b866eed5e7e94629f170ffe8a003d8b82f4eb,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0014564102564102565}",
      6417,         0,         0,   0.011,pymatching,97c541594f2f2428033c1e26bc58f9096edf4396bc9e3fb3c1379c40f0535fbe,"{""config"":[""X+"",""X""],""d"":5,""p"":2.782559402207126e-05}",
     11537,        49,         0,   0.010,pymatching,3482c2a735dbb0160b66ed9d2fc55e604af6b87ab46c3edbe72a3a620a1dfeb4,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0043076923076923075}",
     27648,        34,         0,   0.014,pymatching,058ac43f042324bd07527645ded112db535a7af8c975f9081e402e4198cb309c,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0018128205128205128}",
      8192,       352,         0,   0.015,pymatching,11725d389e634d2a74e0f474e5e697f2680b8d8d2d7f04c7acbaadfe07b79c93,"{""config"":[""X+"",""X""],""d"":3,""p"":0.013574358974358974}",
     48128,        84,         0,   0.026,pymatching,6dfaea01acf21bb285f5fa04f40ecf1aa0753121e08474a376f48016089a8138,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0025256410256410257}",
     11264,       227,         0,   0.015,pymatching,121d6326335ce67ec7e47315f3c71d92f0c85f155bf225e023f7bf10e2eb73e0,"{""config"":[""X+"",""X""],""d"":3,""p"":0.009297435897435898}",
     23552,       367,         0,   0.027,pymatching,3695b9f66e998bd4c32a2e8eff1baa2b357098f27ab22362ffb8dcbcbfb62276,"{""config"":[""X+"",""X""],""d"":3,""p"":0.007871794871794872}",
     35840,         1,         0,   0.013,pymatching,777dbe826ba25cd9dfc2fef9082ca3bd862a81337ca534229931257c517c84cf,"{""config"":[""X+"",""X""],""d"":3,""p"":0.00021544346900318823}",
     10240,       221,         0,   0.014,pymatching,cc61eb031fd329821706d0f62b9f1e475ab6b390442dadf3bd556657bc061e66,"{""config"":[""X+"",""X""],""d"":3,""p"":0.009653846153846153}",
      9489,        93,         0,   0.010,pymatching,5a8b1db0d13889be125d49166e0359bdad7116cf7504bd4f0a4bf252488304e9,"{""config"":[""X+"",""X""],""d"":3,""p"":0.005733333333333333}",
     11264,       232,         0,   0.025,pymatching,ddab2defe45ed082b27a997915b445fa5b941c1a2d3ec794860a6b47eb3097aa,"{""config"":[""X+"",""X""],""d"":3,""p"":0.00894102564102564}",
     36864,         0,         0,   0.013,pymatching,b502aaca068b5f4bab605802b115f623ae7d7b016476812f063d5f0c0b180c22,"{""config"":[""X+"",""X""],""d"":3,""p"":1.6681005372000593e-05}",
      3345,         2,         0,   0.011,pymatching,2e666ff94e32b22ba1e2eb7ee872bad7156a7f14148ede0723cb6bd578f00ff7,"{""config"":[""X+"",""X""],""d"":5,""p"":0.002169230769230769}",
     13312,       500,         0,   0.020,pymatching,d6c48caba574441e86f9a0db2d8fcb48c5ff3d800a789530464150193818464d,"{""config"":[""X+"",""X""],""d"":3,""p"":0.012505128205128205}",
      9216,         0,         0,   0.015,pymatching,455d07a92268dd240edf63b507f0929a8e72be5078e203e820213aab6c508180,"{""config"":[""X+"",""X""],""d"":5,""p"":4.641588833612782e-05}",
     22528,       621,         0,   0.028,pymatching,72040d60fd5633c1da3abf6ba27efd7607ce5607a5a1dc19c34ea91faa334d92,"{""config"":[""X+"",""X""],""d"":3,""p"":0.010010256410256409}",
     20480,       255,         0,   0.020,pymatching,afc695a28ce6a98f5e2ad3e33077ec8ba63b501e132514afb902483fcabacbae,"{""config"":[""X+"",""X""],""d"":3,""p"":0.007158974358974359}",
      5393,         0,         0,   0.011,pymatching,380ed4285f0d76a6b5fca81eff3e635554acfef7efee4e714f932ced9f50eb26,"{""config"":[""X+"",""X""],""d"":5,""p"":1e-05}",
     12288,       590,         0,   0.021,pymatching,3def4d1df3a67b9fe676ddbc5ac08650c631072413aad47dec86e1cea9ad6919,"{""config"":[""X+"",""X""],""d"":3,""p"":0.014643589743589744}",
     16384,       107,         0,   0.014,pymatching,0177c23aa5ce45f6dae30f0ffb6c76e09b1f824562194b48e74f86a33f7a926e,"{""config"":[""X+"",""X""],""d"":3,""p"":0.00502051282051282}",
     18432,       325,         0,   0.019,pymatching,96b7ea2bb1d7b28f5e841d3a35e060408ff3ef1689cfe0b6724a211053bdfc1b,"{""config"":[""X+"",""X""],""d"":3,""p"":0.008228205128205128}",
     44032,         0,         0,   0.019,pymatching,dfdc9fd10baf329fe33fa9c5f8c16bd6589467249cad8545c0d5250f008e411b,"{""config"":[""X+"",""X""],""d"":3,""p"":4.641588833612782e-05}",
     18432,       242,         0,   0.019,pymatching,e028bdd40053e2ba1590c8c110a1c2de43fe242cd182579bbdd573092eb86c9b,"{""config"":[""X+"",""X""],""d"":3,""p"":0.006802564102564103}",
     10513,       128,         0,   0.010,pymatching,e2fd48df8e68eb5cbd9004e96f42017ab57cc95fd0c105de97b24d13142c1c96,"{""config"":[""X+"",""X""],""d"":3,""p"":0.006446153846153846}",
     14609,        23,         0,   0.009,pymatching,737d06dfd9d73ba6328c05f46e4e4627962b545ad1a85cc9fa44dbf745c7bd1e,"{""config"":[""X+"",""X""],""d"":3,""p"":0.002169230769230769}",
      4369,         0,         0,   0.011,pymatching,a5c09728ca1e0840e6b2a73a571cbf4cfda9ea5b2b3a5ec65723e06b3616dff1,"{""config"":[""X+"",""X""],""d"":5,""p"":0.001}",
     16384,       100,         0,   0.014,pymatching,d7e8bd51672d027c6bb8f867a2debca363ea1e5c2f26c326ae40a2ae68e77688,"{""config"":[""X+"",""X""],""d"":3,""p"":0.004664102564102564}",
      9489,       108,         0,   0.010,pymatching,77656b1e4c3130c0c21d2eb10aeb38e81580c25db393ea3f46dbfbb101f0ee90,"{""config"":[""X+"",""X""],""d"":3,""p"":0.00608974358974359}",
     12288,       182,         0,   0.014,pymatching,4e1e6deedac6a243368e47cc7b9b84075836201480abb986bce0e237d0589d10,"{""config"":[""X+"",""X""],""d"":3,""p"":0.007515384615384615}",
      5393,         0,         0,   0.011,pymatching,b0fee0578d8b301aacbbd71b704d435900d564bfae07aea6d55c7e90fd1c25d3,"{""config"":[""X+"",""X""],""d"":5,""p"":0.0001291549665014884}",
      5393,         0,         0,   0.011,pymatching,451551e0f19ea9c859961d3df875cbd0bdb49c492317dda790a54e697358891a,"{""config"":[""X+"",""X""],""d"":5,""p"":0.00035938136638046257}",
